      1998 SM165     |2001 04 01.000|0.372103  |47.92622| 13.4797|183.1232 |131.8016 | 2000| 28.3381  | 5.8 | 0.15|   0.00
      1998 SN165     |2001 04 01.000|0.046626  |38.02988|  4.5938|192.1403 |259.6607 | 2000|269.3417  | 5.8 | 0.15|   0.00
      1998 TF35      |2001 04 01.000|0.382539  |26.40280| 12.6157| 51.9577 |301.8602 | 2000| 30.3084  | 9.3 | 0.15|   0.00
      1998 UR43      |2000 09 13.000|0.226889  |39.86655|  8.7392| 53.9285 | 17.7374 | 2000|340.3917  | 8.1 | 0.15|   0.00
      1998 US43      |2000 09 13.000|0.145746  |39.73046| 10.5740|223.8221 |140.3396 | 2000| 36.5779  | 7.9 | 0.15|   0.00
      1998 UU43      |2000 09 13.000|0.266644  |38.78054|  9.5427|231.3532 |266.0455 | 2000|293.4209  | 7.2 | 0.15|   0.00
      1998 VG44      |2000 09 13.000|0.248128  |39.41490|  3.0371|127.9531 |319.9069 | 2000|343.1375  | 6.5 | 0.15|   0.00
      1998 WG24      |2000 09 13.000|0.130807  |45.96131|  2.2250| 88.3414 | 32.0056 | 2000|327.3406  | 6.8 | 0.15|   0.00
      1998 WH24      |2000 09 13.000|0.109477  |46.16255| 12.0002| 49.9527 | 54.2134 | 2000|323.3911  | 4.9 | 0.15|   0.00
      1998 WV24      |2000 09 13.000|0.110852  |39.66160|  1.5087|183.3724 |298.4120 | 2000|296.8766  | 7.5 | 0.15|   0.00
      1998 WW24      |2000 09 13.000|0.256280  |40.36602| 13.8948|233.9751 |138.7556 | 2000| 23.9930  | 7.8 | 0.15|   0.00
      1998 WX24      |2001 04 01.000|0.033986  |43.64233|  0.9233| 60.7765 |174.2690 | 2000|181.5313  | 6.6 | 0.15|   0.00
      1998 WY24      |2001 04 01.000|0.046709  |43.56485|  1.9109|102.6243 |  7.9428 | 2000|330.9047  | 7.0 | 0.15|   0.00
      1998 WZ24      |1998 12 13.000|0.179734  |39.48464|  4.5117| 80.3028 |355.9654 | 2000|  0.0983  | 8.1 | 0.15|   0.00
      1998 WA25      |2000 09 13.000|0.020060  |42.89791|  1.0468|136.5193 |274.5375 | 2000|  0.9194  | 7.1 | 0.15|   0.00
      1998 WA31      |2001 04 01.000|0.429523  |55.54528|  9.4427| 20.6995 |310.5917 | 2000| 29.5241  | 7.2 | 0.15|   0.00
      1998 WS31      |2000 09 13.000|0.208711  |39.77506|  6.7297| 15.9291 | 28.4508 | 2000|358.7518  | 8.2 | 0.15|   0.00
      1998 WT31      |2001 04 01.000|0.190909  |46.42267| 28.6139| 41.5842 | 41.2812 | 2000|336.4620  | 7.0 | 0.15|   0.00
      1998 WU31      |2000 09 13.000|0.202321  |39.78294|  6.5598|237.1674 |138.9933 | 2000| 24.7665  | 8.3 | 0.15|   0.00
      1998 WV31      |2000 09 13.000|0.267560  |39.46748|  5.7092| 58.5776 |275.9869 | 2000| 42.3431  | 7.7 | 0.15|   0.00
      1998 WW31      |2001 04 01.000|0.084579  |45.01610|  6.7741|237.0974 | 57.1991 | 2000|112.7114  | 6.5 | 0.15|   0.00
      1998 WX31      |2000 09 13.000|0.143460  |46.17369|  2.9665| 37.4221 | 69.4863 | 2000|332.6243  | 6.6 | 0.15|   0.00
      1998 WY31      |2001 04 01.000|0.117359  |45.57626|  1.9751| 63.6451 |103.6220 | 2000|282.3392  | 7.3 | 0.15|   0.00
      1998 WZ31      |2000 09 13.000|0.174665  |39.88492| 14.5708| 50.5401 |354.1102 | 2000| 11.0499  | 8.2 | 0.15|   0.00
      1998 XY95      |2001 04 01.000|0.424802  |65.00237|  6.6552| 47.2958 | 88.8135 | 2000|339.0556  | 6.2 | 0.15|   0.00
