20236 1998 BZ7       |2001 10 18.000|0.556753  |2.037553|  6.4926|111.9837 |103.5962 | 2000| 74.7468  |17.6 | 0.15|   0.00
20429 1998 YN1       |2001 10 18.000|0.464265  |1.556105|  6.2979| 61.8553 |147.4714 | 2000| 97.2644  |18.0 | 0.15|   0.00
20826 2000 UV13      |2001 10 18.000|0.625962  |2.433675| 31.9526|347.6227 |198.1148 | 2000| 64.9238  |13.5 | 0.15|   0.00
21374 1997 WS22      |2001 10 18.000|0.120856  |1.269695| 23.9839| 59.2862 |196.9855 | 2000| 61.4240  |17.3 | 0.15|   0.00
22099 2000 EX106     |2001 10 18.000|0.276078  |1.104136|  9.8433|136.5770 |186.4251 | 2000| 25.9831  |18.0 | 0.15|   0.00
22771 1999 CU3       |2001 10 18.000|0.524716  |1.576974| 11.3985|339.2319 |305.5103 | 2000| 34.6839  |17.0 | 0.15|   0.00
23606 1996 AS1       |2001 10 18.000|0.361363  |1.749599| 14.3660|296.7444 |357.2701 | 2000| 14.2287  |18.5 | 0.15|   0.00
23714 1998 EC3       |2001 10 18.000|0.514957  |2.129374|  8.3730|128.2495 |128.4712 | 2000| 19.8507  |16.7 | 0.15|   0.00
25143 1998 SF36      |2001 10 18.000|0.279612  |1.322691|  1.7280| 70.9206 |161.0279 | 2000|107.8134  |19.2 | 0.15|   0.00
25330 1999 KV4       |2001 10 18.000|0.370843  |1.540921| 14.3313| 50.7367 | 85.8024 | 2000|119.2652  |16.8 | 0.15|   0.00
26166 1995 QN3       |2001 10 18.000|0.644087  |3.303837| 14.7926|185.8028 | 62.8448 | 2000| 30.6038  |17.3 | 0.15|   0.00
26310 1998 TX6       |2001 10 18.000|0.470464  |2.138633|  5.3623|211.5770 | 97.8655 | 2000| 19.5253  |19.2 | 0.15|   0.00
26677 2001 EJ18      |2001 10 18.000|0.018745  |1.539543| 27.7493| 67.5868 |148.6253 | 2000| 94.2925  |16.5 | 0.15|   0.00
26760 2001 KP41      |2001 10 18.000|0.554067  |2.862220| 10.9133|146.7523 |154.6088 | 2000| 18.3969  |15.5 | 0.15|   0.00
26817 1987 QB        |2001 10 18.000|0.596899  |2.797455|  3.4753|153.5258 |156.1801 | 2000| 14.5065  |19.5 | 0.15|   0.00
27031 1998 RO4       |2001 10 18.000|0.427010  |2.138456|  5.3376|192.2984 |111.1684 | 2000| 17.4796  |17.9 | 0.15|   0.00
27234 1999 RC2       |2001 10 18.000|0.148490  |1.619192| 24.5162|330.9960 |347.6338 | 2000| 31.7215  |16.1 | 0.15|   0.00
27346 2000 DN8       |2001 10 18.000|0.398833  |1.875222| 36.9461|135.3628 |269.2330 | 2000|310.6544  |16.0 | 0.15|   0.00
      1950 DA        |2001 10 18.000|0.507591  |1.698707| 12.1844|356.8180 |224.5086 | 2000| 83.7249  |17.1 | 0.15|   0.00
      1977 OX        |2001 10 18.000|0.496074  |3.339967| 16.2074|101.1273 |226.3789 | 2000|  1.5983  |15.1 | 0.15|   0.00
      1988 RO1       |2001 10 18.000|0.512317  |2.671310| 11.4341|182.0001 |154.0032 | 2000|  5.2936  |17.3 | 0.15|   0.00
      1988 SM        |2001 10 18.000|0.343899  |1.664429| 10.9442|  1.0431 |312.9702 | 2000| 50.1825  |17.4 | 0.15|   0.00
      1989 VA        |2001 10 18.000|0.594766  |0.728624| 28.7863|225.6467 |  2.7962 | 2000|245.7104  |17.8 | 0.15|   0.00
      1990 HA        |2001 10 18.000|0.696683  |2.568746|  3.9087|184.7990 |308.2633 | 2000|294.5688  |16.0 | 0.15|   0.00
